datetime,wind_speed,wind_dir,wind_source,stability
2024-05-07 06:00:00,1.5,248,synthetic,A
2024-05-07 06:30:00,1.5,248,synthetic,B
2024-05-07 07:00:00,1.5,248,synthetic,C
2024-05-07 07:30:00,1.5,248,synthetic,D
2024-05-07 08:00:00,1.5,248,synthetic,E
2024-05-07 08:30:00,1.5,248,synthetic,F
2024-05-07 09:00:00,1.5,249,synthetic,A
2024-05-07 09:30:00,1.5,249,synthetic,B
2024-05-07 10:00:00,1.5,249,synthetic,C
2024-05-07 10:30:00,1.5,249,synthetic,D
2024-05-07 11:00:00,1.5,249,synthetic,E
2024-05-07 11:30:00,1.5,249,synthetic,F
2024-05-07 12:00:00,1.5,250,synthetic,A
2024-05-07 12:30:00,1.5,250,synthetic,B
2024-05-07 13:00:00,1.5,250,synthetic,C
2024-05-07 13:30:00,1.5,250,synthetic,D
2024-05-07 14:00:00,1.5,250,synthetic,E
2024-05-07 14:30:00,1.5,250,synthetic,F
2024-05-07 15:00:00,1.5,251,synthetic,A
2024-05-07 15:30:00,1.5,251,synthetic,B
2024-05-07 16:00:00,1.5,251,synthetic,C
2024-05-07 16:30:00,1.5,251,synthetic,D
2024-05-07 17:00:00,1.5,251,synthetic,E
2024-05-07 17:30:00,1.5,251,synthetic,F
2024-05-07 18:00:00,1.5,252,synthetic,A
2024-05-07 18:30:00,1.5,252,synthetic,B
2024-05-07 19:00:00,1.5,252,synthetic,C
2024-05-07 19:30:00,1.5,252,synthetic,D
2024-05-07 20:00:00,1.5,252,synthetic,E
2024-05-07 20:30:00,1.5,252,synthetic,F
2024-05-07 21:00:00,1.5,253,synthetic,A
2024-05-07 21:30:00,1.5,253,synthetic,B
2024-05-07 22:00:00,1.5,253,synthetic,C
2024-05-07 22:30:00,1.5,253,synthetic,D
2024-05-07 23:00:00,1.5,253,synthetic,E
2024-05-07 23:30:00,1.5,253,synthetic,F
2024-05-08 00:00:00,1.5,254,synthetic,A
2024-05-08 00:30:00,1.5,254,synthetic,B
2024-05-08 01:00:00,1.5,254,synthetic,C
2024-05-08 01:30:00,1.5,254,synthetic,D
2024-05-08 02:00:00,1.5,254,synthetic,E
2024-05-08 02:30:00,1.5,254,synthetic,F
2024-05-08 03:00:00,1.5,255,synthetic,A
2024-05-08 03:30:00,1.5,255,synthetic,B
2024-05-08 04:00:00,1.5,255,synthetic,C
2024-05-08 04:30:00,1.5,255,synthetic,D
2024-05-08 05:00:00,1.5,255,synthetic,E
2024-05-08 05:30:00,1.5,255,synthetic,F
2024-05-08 06:00:00,1.5,256,synthetic,A
2024-05-08 06:30:00,1.5,256,synthetic,B
2024-05-08 07:00:00,1.5,256,synthetic,C
2024-05-08 07:30:00,1.5,256,synthetic,D
2024-05-08 08:00:00,1.5,256,synthetic,E
2024-05-08 08:30:00,1.5,256,synthetic,F
2024-05-08 09:00:00,1.5,257,synthetic,A
2024-05-08 09:30:00,1.5,257,synthetic,B
2024-05-08 10:00:00,1.5,257,synthetic,C
2024-05-08 10:30:00,1.5,257,synthetic,D
2024-05-08 11:00:00,1.5,257,synthetic,E
2024-05-08 11:30:00,1.5,257,synthetic,F
2024-05-08 12:00:00,1.5,258,synthetic,A
2024-05-08 12:30:00,1.5,258,synthetic,B
2024-05-08 13:00:00,1.5,258,synthetic,C
2024-05-08 13:30:00,1.5,258,synthetic,D
2024-05-08 14:00:00,1.5,258,synthetic,E
2024-05-08 14:30:00,1.5,258,synthetic,F
2024-05-08 15:00:00,1.5,259,synthetic,A
2024-05-08 15:30:00,1.5,259,synthetic,B
2024-05-08 16:00:00,1.5,259,synthetic,C
2024-05-08 16:30:00,1.5,259,synthetic,D
2024-05-08 17:00:00,1.5,259,synthetic,E
2024-05-08 17:30:00,1.5,259,synthetic,F
2024-05-08 18:00:00,1.5,260,synthetic,A
2024-05-08 18:30:00,1.5,260,synthetic,B
2024-05-08 19:00:00,1.5,260,synthetic,C
2024-05-08 19:30:00,1.5,260,synthetic,D
2024-05-08 20:00:00,1.5,260,synthetic,E
2024-05-08 20:30:00,1.5,260,synthetic,F
2024-05-08 21:00:00,1.5,261,synthetic,A
2024-05-08 21:30:00,1.5,261,synthetic,B
2024-05-08 22:00:00,1.5,261,synthetic,C
2024-05-08 22:30:00,1.5,261,synthetic,D
2024-05-08 23:00:00,1.5,261,synthetic,E
2024-05-08 23:30:00,1.5,261,synthetic,F
2024-05-09 00:00:00,1.5,262,synthetic,A
2024-05-09 00:30:00,1.5,262,synthetic,B
2024-05-09 01:00:00,1.5,262,synthetic,C
2024-05-09 01:30:00,1.5,262,synthetic,D
2024-05-09 02:00:00,1.5,262,synthetic,E
2024-05-09 02:30:00,1.5,262,synthetic,F
2024-05-09 03:00:00,1.5,263,synthetic,A
2024-05-09 03:30:00,1.5,263,synthetic,B
2024-05-09 04:00:00,1.5,263,synthetic,C
2024-05-09 04:30:00,1.5,263,synthetic,D
2024-05-09 05:00:00,1.5,263,synthetic,E
2024-05-09 05:30:00,1.5,263,synthetic,F
2024-05-09 06:00:00,1.5,264,synthetic,A
2024-05-09 06:30:00,1.5,264,synthetic,B
2024-05-09 07:00:00,1.5,264,synthetic,C
2024-05-09 07:30:00,1.5,264,synthetic,D
2024-05-09 08:00:00,1.5,264,synthetic,E
2024-05-09 08:30:00,1.5,264,synthetic,F
2024-05-09 09:00:00,1.5,265,synthetic,A
2024-05-09 09:30:00,1.5,265,synthetic,B
2024-05-09 10:00:00,1.5,265,synthetic,C
2024-05-09 10:30:00,1.5,265,synthetic,D
2024-05-09 11:00:00,1.5,265,synthetic,E
2024-05-09 11:30:00,1.5,265,synthetic,F
2024-05-09 12:00:00,1.5,266,synthetic,A
2024-05-09 12:30:00,1.5,266,synthetic,B
2024-05-09 13:00:00,1.5,266,synthetic,C
2024-05-09 13:30:00,1.5,266,synthetic,D
2024-05-09 14:00:00,1.5,266,synthetic,E
2024-05-09 14:30:00,1.5,266,synthetic,F
2024-05-09 15:00:00,1.5,267,synthetic,A
2024-05-09 15:30:00,1.5,267,synthetic,B
2024-05-09 16:00:00,1.5,267,synthetic,C
2024-05-09 16:30:00,1.5,267,synthetic,D
2024-05-09 17:00:00,1.5,267,synthetic,E
2024-05-09 17:30:00,1.5,267,synthetic,F
2024-05-09 18:00:00,1.5,268,synthetic,A
2024-05-09 18:30:00,1.5,268,synthetic,B
2024-05-09 19:00:00,1.5,268,synthetic,C
2024-05-09 19:30:00,1.5,268,synthetic,D
2024-05-09 20:00:00,1.5,268,synthetic,E
2024-05-09 20:30:00,1.5,268,synthetic,F
2024-05-09 21:00:00,1.5,269,synthetic,A
2024-05-09 21:30:00,1.5,269,synthetic,B
2024-05-09 22:00:00,1.5,269,synthetic,C
2024-05-09 22:30:00,1.5,269,synthetic,D
2024-05-09 23:00:00,1.5,269,synthetic,E
2024-05-09 23:30:00,1.5,269,synthetic,F
2024-05-10 00:00:00,1.5,270,synthetic,A
2024-05-10 00:30:00,1.5,270,synthetic,B
2024-05-10 01:00:00,1.5,270,synthetic,C
2024-05-10 01:30:00,1.5,270,synthetic,D
2024-05-10 02:00:00,1.5,270,synthetic,E
2024-05-10 02:30:00,1.5,270,synthetic,F
2024-05-10 03:00:00,1.5,271,synthetic,A
2024-05-10 03:30:00,1.5,271,synthetic,B
2024-05-10 04:00:00,1.5,271,synthetic,C
2024-05-10 04:30:00,1.5,271,synthetic,D
2024-05-10 05:00:00,1.5,271,synthetic,E
2024-05-10 05:30:00,1.5,271,synthetic,F
2024-05-10 06:00:00,1.5,272,synthetic,A
2024-05-10 06:30:00,1.5,272,synthetic,B
2024-05-10 07:00:00,1.5,272,synthetic,C
2024-05-10 07:30:00,1.5,272,synthetic,D
2024-05-10 08:00:00,1.5,272,synthetic,E
2024-05-10 08:30:00,1.5,272,synthetic,F
2024-05-10 09:00:00,1.5,273,synthetic,A
2024-05-10 09:30:00,1.5,273,synthetic,B
2024-05-10 10:00:00,1.5,273,synthetic,C
2024-05-10 10:30:00,1.5,273,synthetic,D
2024-05-10 11:00:00,1.5,273,synthetic,E
2024-05-10 11:30:00,1.5,273,synthetic,F
2024-05-10 12:00:00,1.5,274,synthetic,A
2024-05-10 12:30:00,1.5,274,synthetic,B
2024-05-10 13:00:00,1.5,274,synthetic,C
2024-05-10 13:30:00,1.5,274,synthetic,D
2024-05-10 14:00:00,1.5,274,synthetic,E
2024-05-10 14:30:00,1.5,274,synthetic,F
2024-05-10 15:00:00,1.5,275,synthetic,A
2024-05-10 15:30:00,1.5,275,synthetic,B
2024-05-10 16:00:00,1.5,275,synthetic,C
2024-05-10 16:30:00,1.5,275,synthetic,D
2024-05-10 17:00:00,1.5,275,synthetic,E
2024-05-10 17:30:00,1.5,275,synthetic,F
2024-05-10 18:00:00,1.5,276,synthetic,A
2024-05-10 18:30:00,1.5,276,synthetic,B
2024-05-10 19:00:00,1.5,276,synthetic,C
2024-05-10 19:30:00,1.5,276,synthetic,D
2024-05-10 20:00:00,1.5,276,synthetic,E
2024-05-10 20:30:00,1.5,276,synthetic,F
2024-05-10 21:00:00,1.5,277,synthetic,A
2024-05-10 21:30:00,1.5,277,synthetic,B
2024-05-10 22:00:00,1.5,277,synthetic,C
2024-05-10 22:30:00,1.5,277,synthetic,D
2024-05-10 23:00:00,1.5,277,synthetic,E
2024-05-10 23:30:00,1.5,277,synthetic,F
2024-05-11 00:00:00,1.5,278,synthetic,A
2024-05-11 00:30:00,1.5,278,synthetic,B
2024-05-11 01:00:00,1.5,278,synthetic,C
2024-05-11 01:30:00,1.5,278,synthetic,D
2024-05-11 02:00:00,1.5,278,synthetic,E
2024-05-11 02:30:00,1.5,278,synthetic,F
2024-05-11 03:00:00,1.5,279,synthetic,A
2024-05-11 03:30:00,1.5,279,synthetic,B
2024-05-11 04:00:00,1.5,279,synthetic,C
2024-05-11 04:30:00,1.5,279,synthetic,D
2024-05-11 05:00:00,1.5,279,synthetic,E
2024-05-11 05:30:00,1.5,279,synthetic,F
2024-05-11 06:00:00,1.5,280,synthetic,A
2024-05-11 06:30:00,1.5,280,synthetic,B
2024-05-11 07:00:00,1.5,280,synthetic,C
2024-05-11 07:30:00,1.5,280,synthetic,D
2024-05-11 08:00:00,1.5,280,synthetic,E
2024-05-11 08:30:00,1.5,280,synthetic,F
2024-05-11 09:00:00,1.5,281,synthetic,A
2024-05-11 09:30:00,1.5,281,synthetic,B
2024-05-11 10:00:00,1.5,281,synthetic,C
2024-05-11 10:30:00,1.5,281,synthetic,D
2024-05-11 11:00:00,1.5,281,synthetic,E
2024-05-11 11:30:00,1.5,281,synthetic,F
2024-05-11 12:00:00,1.5,282,synthetic,A
2024-05-11 12:30:00,1.5,282,synthetic,B
2024-05-11 13:00:00,1.5,282,synthetic,C
2024-05-11 13:30:00,1.5,282,synthetic,D
2024-05-11 14:00:00,1.5,282,synthetic,E
2024-05-11 14:30:00,1.5,282,synthetic,F
2024-05-11 15:00:00,1.5,283,synthetic,A
2024-05-11 15:30:00,1.5,283,synthetic,B
2024-05-11 16:00:00,1.5,283,synthetic,C
2024-05-11 16:30:00,1.5,283,synthetic,D
2024-05-11 17:00:00,1.5,283,synthetic,E
2024-05-11 17:30:00,1.5,283,synthetic,F
2024-05-11 18:00:00,1.5,284,synthetic,A
2024-05-11 18:30:00,1.5,284,synthetic,B
2024-05-11 19:00:00,1.5,284,synthetic,C
2024-05-11 19:30:00,1.5,284,synthetic,D
2024-05-11 20:00:00,1.5,284,synthetic,E
2024-05-11 20:30:00,1.5,284,synthetic,F
2024-05-11 21:00:00,1.5,285,synthetic,A
2024-05-11 21:30:00,1.5,285,synthetic,B
2024-05-11 22:00:00,1.5,285,synthetic,C
2024-05-11 22:30:00,1.5,285,synthetic,D
2024-05-11 23:00:00,1.5,285,synthetic,E
2024-05-11 23:30:00,1.5,285,synthetic,F
2024-05-12 00:00:00,1.5,286,synthetic,A
2024-05-12 00:30:00,1.5,286,synthetic,B
2024-05-12 01:00:00,1.5,286,synthetic,C
2024-05-12 01:30:00,1.5,286,synthetic,D
2024-05-12 02:00:00,1.5,286,synthetic,E
2024-05-12 02:30:00,1.5,286,synthetic,F
2024-05-12 03:00:00,1.5,287,synthetic,A
2024-05-12 03:30:00,1.5,287,synthetic,B
2024-05-12 04:00:00,1.5,287,synthetic,C
2024-05-12 04:30:00,1.5,287,synthetic,D
2024-05-12 05:00:00,1.5,287,synthetic,E
2024-05-12 05:30:00,1.5,287,synthetic,F
2024-05-12 06:00:00,1.5,288,synthetic,A
2024-05-12 06:30:00,1.5,288,synthetic,B
2024-05-12 07:00:00,1.5,288,synthetic,C
2024-05-12 07:30:00,1.5,288,synthetic,D
2024-05-12 08:00:00,1.5,288,synthetic,E
2024-05-12 08:30:00,1.5,288,synthetic,F
2024-05-12 09:00:00,1.5,289,synthetic,A
2024-05-12 09:30:00,1.5,289,synthetic,B
2024-05-12 10:00:00,1.5,289,synthetic,C
2024-05-12 10:30:00,1.5,289,synthetic,D
2024-05-12 11:00:00,1.5,289,synthetic,E
2024-05-12 11:30:00,1.5,289,synthetic,F
2024-05-12 12:00:00,1.5,290,synthetic,A
2024-05-12 12:30:00,1.5,290,synthetic,B
2024-05-12 13:00:00,1.5,290,synthetic,C
2024-05-12 13:30:00,1.5,290,synthetic,D
2024-05-12 14:00:00,1.5,290,synthetic,E
2024-05-12 14:30:00,1.5,290,synthetic,F
2024-05-12 15:00:00,1.5,291,synthetic,A
2024-05-12 15:30:00,1.5,291,synthetic,B
2024-05-12 16:00:00,1.5,291,synthetic,C
2024-05-12 16:30:00,1.5,291,synthetic,D
2024-05-12 17:00:00,1.5,291,synthetic,E
2024-05-12 17:30:00,1.5,291,synthetic,F
2024-05-12 18:00:00,1.5,292,synthetic,A
2024-05-12 18:30:00,1.5,292,synthetic,B
2024-05-12 19:00:00,1.5,292,synthetic,C
2024-05-12 19:30:00,1.5,292,synthetic,D
2024-05-12 20:00:00,1.5,292,synthetic,E
2024-05-12 20:30:00,1.5,292,synthetic,F
2024-05-12 21:00:00,1.5,293,synthetic,A
2024-05-12 21:30:00,1.5,293,synthetic,B
2024-05-12 22:00:00,1.5,293,synthetic,C
2024-05-12 22:30:00,1.5,293,synthetic,D
2024-05-12 23:00:00,1.5,293,synthetic,E
2024-05-12 23:30:00,1.5,293,synthetic,F
2024-05-13 00:00:00,1.5,294,synthetic,A
2024-05-13 00:30:00,1.5,294,synthetic,B
2024-05-13 01:00:00,1.5,294,synthetic,C
2024-05-13 01:30:00,1.5,294,synthetic,D
2024-05-13 02:00:00,1.5,294,synthetic,E
2024-05-13 02:30:00,1.5,294,synthetic,F
2024-05-13 03:00:00,1.5,295,synthetic,A
2024-05-13 03:30:00,1.5,295,synthetic,B
2024-05-13 04:00:00,1.5,295,synthetic,C
2024-05-13 04:30:00,1.5,295,synthetic,D
2024-05-13 05:00:00,1.5,295,synthetic,E
2024-05-13 05:30:00,1.5,295,synthetic,F
2024-05-13 06:00:00,1.5,296,synthetic,A
2024-05-13 06:30:00,1.5,296,synthetic,B
2024-05-13 07:00:00,1.5,296,synthetic,C
2024-05-13 07:30:00,1.5,296,synthetic,D
2024-05-13 08:00:00,1.5,296,synthetic,E
2024-05-13 08:30:00,1.5,296,synthetic,F
2024-05-13 09:00:00,1.5,297,synthetic,A
2024-05-13 09:30:00,1.5,297,synthetic,B
2024-05-13 10:00:00,1.5,297,synthetic,C
2024-05-13 10:30:00,1.5,297,synthetic,D
2024-05-13 11:00:00,1.5,297,synthetic,E
2024-05-13 11:30:00,1.5,297,synthetic,F
2024-05-13 12:00:00,1.5,298,synthetic,A
2024-05-13 12:30:00,1.5,298,synthetic,B
2024-05-13 13:00:00,1.5,298,synthetic,C
2024-05-13 13:30:00,1.5,298,synthetic,D
2024-05-13 14:00:00,1.5,298,synthetic,E
2024-05-13 14:30:00,1.5,298,synthetic,F
2024-05-13 15:00:00,1.5,299,synthetic,A
2024-05-13 15:30:00,1.5,299,synthetic,B
2024-05-13 16:00:00,1.5,299,synthetic,C
2024-05-13 16:30:00,1.5,299,synthetic,D
2024-05-13 17:00:00,1.5,299,synthetic,E
2024-05-13 17:30:00,1.5,299,synthetic,F
2024-05-13 18:00:00,1.5,300,synthetic,A
2024-05-13 18:30:00,1.5,300,synthetic,B
2024-05-13 19:00:00,1.5,300,synthetic,C
2024-05-13 19:30:00,1.5,300,synthetic,D
2024-05-13 20:00:00,1.5,300,synthetic,E
2024-05-13 20:30:00,1.5,300,synthetic,F
2024-05-13 21:00:00,1.5,301,synthetic,A
2024-05-13 21:30:00,1.5,301,synthetic,B
2024-05-13 22:00:00,1.5,301,synthetic,C
2024-05-13 22:30:00,1.5,301,synthetic,D
2024-05-13 23:00:00,1.5,301,synthetic,E
2024-05-13 23:30:00,1.5,301,synthetic,F
2024-05-14 00:00:00,1.5,302,synthetic,A
2024-05-14 00:30:00,1.5,302,synthetic,B
2024-05-14 01:00:00,1.5,302,synthetic,C
2024-05-14 01:30:00,1.5,302,synthetic,D
2024-05-14 02:00:00,1.5,302,synthetic,E
2024-05-14 02:30:00,1.5,302,synthetic,F
2024-05-14 03:00:00,1.5,303,synthetic,A
2024-05-14 03:30:00,1.5,303,synthetic,B
2024-05-14 04:00:00,1.5,303,synthetic,C
2024-05-14 04:30:00,1.5,303,synthetic,D
2024-05-14 05:00:00,1.5,303,synthetic,E
2024-05-14 05:30:00,1.5,303,synthetic,F
2024-05-14 06:00:00,1.5,304,synthetic,A
2024-05-14 06:30:00,1.5,304,synthetic,B
2024-05-14 07:00:00,1.5,304,synthetic,C
2024-05-14 07:30:00,1.5,304,synthetic,D
2024-05-14 08:00:00,1.5,304,synthetic,E
2024-05-14 08:30:00,1.5,304,synthetic,F
2024-05-14 09:00:00,1.5,305,synthetic,A
2024-05-14 09:30:00,1.5,305,synthetic,B
2024-05-14 10:00:00,1.5,305,synthetic,C
2024-05-14 10:30:00,1.5,305,synthetic,D
2024-05-14 11:00:00,1.5,305,synthetic,E
2024-05-14 11:30:00,1.5,305,synthetic,F
2024-05-14 12:00:00,1.5,306,synthetic,A
2024-05-14 12:30:00,1.5,306,synthetic,B
2024-05-14 13:00:00,1.5,306,synthetic,C
2024-05-14 13:30:00,1.5,306,synthetic,D
2024-05-14 14:00:00,1.5,306,synthetic,E
2024-05-14 14:30:00,1.5,306,synthetic,F
2024-05-14 15:00:00,1.5,307,synthetic,A
2024-05-14 15:30:00,1.5,307,synthetic,B
2024-05-14 16:00:00,1.5,307,synthetic,C
2024-05-14 16:30:00,1.5,307,synthetic,D
2024-05-14 17:00:00,1.5,307,synthetic,E
2024-05-14 17:30:00,1.5,307,synthetic,F
2024-05-14 18:00:00,1.5,308,synthetic,A
2024-05-14 18:30:00,1.5,308,synthetic,B
2024-05-14 19:00:00,1.5,308,synthetic,C
2024-05-14 19:30:00,1.5,308,synthetic,D
2024-05-14 20:00:00,1.5,308,synthetic,E
2024-05-14 20:30:00,1.5,308,synthetic,F
2024-05-14 21:00:00,1.5,309,synthetic,A
2024-05-14 21:30:00,1.5,309,synthetic,B
2024-05-14 22:00:00,1.5,309,synthetic,C
2024-05-14 22:30:00,1.5,309,synthetic,D
2024-05-14 23:00:00,1.5,309,synthetic,E
2024-05-14 23:30:00,1.5,309,synthetic,F
2024-05-15 00:00:00,1.5,310,synthetic,A
2024-05-15 00:30:00,1.5,310,synthetic,B
2024-05-15 01:00:00,1.5,310,synthetic,C
2024-05-15 01:30:00,1.5,310,synthetic,D
2024-05-15 02:00:00,1.5,310,synthetic,E
2024-05-15 02:30:00,1.5,310,synthetic,F
2024-05-15 03:00:00,1.5,311,synthetic,A
2024-05-15 03:30:00,1.5,311,synthetic,B
2024-05-15 04:00:00,1.5,311,synthetic,C
2024-05-15 04:30:00,1.5,311,synthetic,D
2024-05-15 05:00:00,1.5,311,synthetic,E
2024-05-15 05:30:00,1.5,311,synthetic,F
2024-05-15 06:00:00,1.5,312,synthetic,A
2024-05-15 06:30:00,1.5,312,synthetic,B
2024-05-15 07:00:00,1.5,312,synthetic,C
2024-05-15 07:30:00,1.5,312,synthetic,D
2024-05-15 08:00:00,1.5,312,synthetic,E
2024-05-15 08:30:00,1.5,312,synthetic,F
2024-05-15 09:00:00,1.5,313,synthetic,A
2024-05-15 09:30:00,1.5,313,synthetic,B
2024-05-15 10:00:00,1.5,313,synthetic,C
2024-05-15 10:30:00,1.5,313,synthetic,D
2024-05-15 11:00:00,1.5,313,synthetic,E
2024-05-15 11:30:00,1.5,313,synthetic,F
2024-05-15 12:00:00,1.5,314,synthetic,A
2024-05-15 12:30:00,1.5,314,synthetic,B
2024-05-15 13:00:00,1.5,314,synthetic,C
2024-05-15 13:30:00,1.5,314,synthetic,D
2024-05-15 14:00:00,1.5,314,synthetic,E
2024-05-15 14:30:00,1.5,314,synthetic,F
2024-05-15 15:00:00,1.5,315,synthetic,A
2024-05-15 15:30:00,1.5,315,synthetic,B
2024-05-15 16:00:00,1.5,315,synthetic,C
2024-05-15 16:30:00,1.5,315,synthetic,D
2024-05-15 17:00:00,1.5,315,synthetic,E
2024-05-15 17:30:00,1.5,315,synthetic,F
2024-05-15 18:00:00,1.5,316,synthetic,A
2024-05-15 18:30:00,1.5,316,synthetic,B
2024-05-15 19:00:00,1.5,316,synthetic,C
2024-05-15 19:30:00,1.5,316,synthetic,D
2024-05-15 20:00:00,1.5,316,synthetic,E
2024-05-15 20:30:00,1.5,316,synthetic,F
2024-05-15 21:00:00,1.5,317,synthetic,A
2024-05-15 21:30:00,1.5,317,synthetic,B
2024-05-15 22:00:00,1.5,317,synthetic,C
2024-05-15 22:30:00,1.5,317,synthetic,D
2024-05-15 23:00:00,1.5,317,synthetic,E
2024-05-15 23:30:00,1.5,317,synthetic,F
2024-05-16 00:00:00,1.5,318,synthetic,A
2024-05-16 00:30:00,1.5,318,synthetic,B
2024-05-16 01:00:00,1.5,318,synthetic,C
2024-05-16 01:30:00,1.5,318,synthetic,D
2024-05-16 02:00:00,1.5,318,synthetic,E
2024-05-16 02:30:00,1.5,318,synthetic,F
2024-05-16 03:00:00,1.5,319,synthetic,A
2024-05-16 03:30:00,1.5,319,synthetic,B
2024-05-16 04:00:00,1.5,319,synthetic,C
2024-05-16 04:30:00,1.5,319,synthetic,D
2024-05-16 05:00:00,1.5,319,synthetic,E
2024-05-16 05:30:00,1.5,319,synthetic,F
2024-05-16 06:00:00,1.5,320,synthetic,A
2024-05-16 06:30:00,1.5,320,synthetic,B
2024-05-16 07:00:00,1.5,320,synthetic,C
2024-05-16 07:30:00,1.5,320,synthetic,D
2024-05-16 08:00:00,1.5,320,synthetic,E
2024-05-16 08:30:00,1.5,320,synthetic,F
2024-05-16 09:00:00,1.5,321,synthetic,A
2024-05-16 09:30:00,1.5,321,synthetic,B
2024-05-16 10:00:00,1.5,321,synthetic,C
2024-05-16 10:30:00,1.5,321,synthetic,D
2024-05-16 11:00:00,1.5,321,synthetic,E
2024-05-16 11:30:00,1.5,321,synthetic,F
2024-05-16 12:00:00,1.5,322,synthetic,A
2024-05-16 12:30:00,1.5,322,synthetic,B
2024-05-16 13:00:00,1.5,322,synthetic,C
2024-05-16 13:30:00,1.5,322,synthetic,D
2024-05-16 14:00:00,1.5,322,synthetic,E
2024-05-16 14:30:00,1.5,322,synthetic,F
2024-05-16 15:00:00,1.5,323,synthetic,A
2024-05-16 15:30:00,1.5,323,synthetic,B
2024-05-16 16:00:00,1.5,323,synthetic,C
2024-05-16 16:30:00,1.5,323,synthetic,D
2024-05-16 17:00:00,1.5,323,synthetic,E
2024-05-16 17:30:00,1.5,323,synthetic,F
2024-05-16 18:00:00,1.5,324,synthetic,A
2024-05-16 18:30:00,1.5,324,synthetic,B
2024-05-16 19:00:00,1.5,324,synthetic,C
2024-05-16 19:30:00,1.5,324,synthetic,D
2024-05-16 20:00:00,1.5,324,synthetic,E
2024-05-16 20:30:00,1.5,324,synthetic,F
2024-05-16 21:00:00,1.5,325,synthetic,A
2024-05-16 21:30:00,1.5,325,synthetic,B
2024-05-16 22:00:00,1.5,325,synthetic,C
2024-05-16 22:30:00,1.5,325,synthetic,D
2024-05-16 23:00:00,1.5,325,synthetic,E
2024-05-16 23:30:00,1.5,325,synthetic,F
2024-05-17 00:00:00,1.5,326,synthetic,A
2024-05-17 00:30:00,1.5,326,synthetic,B
2024-05-17 01:00:00,1.5,326,synthetic,C
2024-05-17 01:30:00,1.5,326,synthetic,D
2024-05-17 02:00:00,1.5,326,synthetic,E
2024-05-17 02:30:00,1.5,326,synthetic,F
2024-05-17 03:00:00,1.5,327,synthetic,A
2024-05-17 03:30:00,1.5,327,synthetic,B
2024-05-17 04:00:00,1.5,327,synthetic,C
2024-05-17 04:30:00,1.5,327,synthetic,D
2024-05-17 05:00:00,1.5,327,synthetic,E
2024-05-17 05:30:00,1.5,327,synthetic,F
2024-05-17 06:00:00,1.5,328,synthetic,A
2024-05-17 06:30:00,1.5,328,synthetic,B
2024-05-17 07:00:00,1.5,328,synthetic,C
2024-05-17 07:30:00,1.5,328,synthetic,D
2024-05-17 08:00:00,1.5,328,synthetic,E
2024-05-17 08:30:00,1.5,328,synthetic,F
2024-05-17 09:00:00,1.5,329,synthetic,A
2024-05-17 09:30:00,1.5,329,synthetic,B
2024-05-17 10:00:00,1.5,329,synthetic,C
2024-05-17 10:30:00,1.5,329,synthetic,D
2024-05-17 11:00:00,1.5,329,synthetic,E
2024-05-17 11:30:00,1.5,329,synthetic,F
2024-05-17 12:00:00,1.5,330,synthetic,A
2024-05-17 12:30:00,1.5,330,synthetic,B
2024-05-17 13:00:00,1.5,330,synthetic,C
2024-05-17 13:30:00,1.5,330,synthetic,D
2024-05-17 14:00:00,1.5,330,synthetic,E
2024-05-17 14:30:00,1.5,330,synthetic,F
2024-05-17 15:00:00,1.5,331,synthetic,A
2024-05-17 15:30:00,1.5,331,synthetic,B
2024-05-17 16:00:00,1.5,331,synthetic,C
2024-05-17 16:30:00,1.5,331,synthetic,D
2024-05-17 17:00:00,1.5,331,synthetic,E
2024-05-17 17:30:00,1.5,331,synthetic,F
2024-05-17 18:00:00,1.5,332,synthetic,A
2024-05-17 18:30:00,1.5,332,synthetic,B
2024-05-17 19:00:00,1.5,332,synthetic,C
2024-05-17 19:30:00,1.5,332,synthetic,D
2024-05-17 20:00:00,1.5,332,synthetic,E
2024-05-17 20:30:00,1.5,332,synthetic,F
2024-05-17 21:00:00,1.5,333,synthetic,A
2024-05-17 21:30:00,1.5,333,synthetic,B
2024-05-17 22:00:00,1.5,333,synthetic,C
2024-05-17 22:30:00,1.5,333,synthetic,D
2024-05-17 23:00:00,1.5,333,synthetic,E
2024-05-17 23:30:00,1.5,333,synthetic,F
2024-05-18 00:00:00,1.5,334,synthetic,A
2024-05-18 00:30:00,1.5,334,synthetic,B
2024-05-18 01:00:00,1.5,334,synthetic,C
2024-05-18 01:30:00,1.5,334,synthetic,D
2024-05-18 02:00:00,1.5,334,synthetic,E
2024-05-18 02:30:00,1.5,334,synthetic,F
2024-05-18 03:00:00,1.5,335,synthetic,A
2024-05-18 03:30:00,1.5,335,synthetic,B
2024-05-18 04:00:00,1.5,335,synthetic,C
2024-05-18 04:30:00,1.5,335,synthetic,D
2024-05-18 05:00:00,1.5,335,synthetic,E
2024-05-18 05:30:00,1.5,335,synthetic,F
2024-05-18 06:00:00,1.5,336,synthetic,A
2024-05-18 06:30:00,1.5,336,synthetic,B
2024-05-18 07:00:00,1.5,336,synthetic,C
2024-05-18 07:30:00,1.5,336,synthetic,D
2024-05-18 08:00:00,1.5,336,synthetic,E
2024-05-18 08:30:00,1.5,336,synthetic,F
2024-05-18 09:00:00,1.5,337,synthetic,A
2024-05-18 09:30:00,1.5,337,synthetic,B
2024-05-18 10:00:00,1.5,337,synthetic,C
